player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Craig Young,101487,CB,KANSAS,12,360,0,198,1,12.2,40.0,81.6,29.0,11.6,0,2,40.0,72.5,0,17,0.0,0,0,92.5,2,62,17.2,76,1,2,5,1,21,23,0.4,10.5,0,5,2.7,81.3,94.9,9.1,7.4,0,1,3.1,69.5,1,53,0.0,0,1,85.0,26,242,67.2,255,9,14,32,0,241,202,1.0,9.3
Tommy Eichenberg,101488,LB,OHIO STATE,12,309,0,260,2,0.5,100.0,62.3,20.5,20.5,0,1,25.0,80.8,0,7,14.3,1,1,82.3,4,86,27.8,138,4,4,4,0,15,13,0.2,3.8,0,6,4.6,73.7,93.1,12.0,8.8,0,2,10.5,68.4,1,27,12.5,3,2,63.9,14,176,57.0,189,9,15,19,0,102,66,0.6,7.3
Kobi Thomas,101492,LB,MARYLAND,1,5,0,215,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,62.2,0,,,0,0,0.0,0,5,100.0,5,0,0,0,0,0,0,0.0,
Lance Dixon,101496,LB,W VIRGINIA,9,105,0,343,0,21.0,0.0,42.9,,3.0,0,0,0.0,50.7,0,,,0,0,39.6,0,3,2.9,7,0,0,1,0,0,0,0.0,,0,2,3.6,90.9,97.6,7.7,7.0,0,1,9.1,59.7,0,20,0.0,0,1,104.2,10,82,78.1,84,3,5,11,0,99,63,1.3,9.9
Robbie Dwyer,101499,LB,PENN STATE,6,16,0,266,0,,,50.0,,,0,0,,60.5,0,,,0,0,0.0,0,3,18.8,6,0,0,0,0,0,0,0.0,,0,0,13.7,66.7,75.0,4.0,2.7,0,0,0.0,68.1,0,22,,0,0,97.9,2,9,56.3,12,0,0,3,0,29,4,3.6,14.5
DJ Gordon IV,101503,LB,USF,11,230,0,327,1,-7.0,100.0,80.5,34.0,34.0,0,0,0.0,69.3,0,3,0.0,0,0,79.2,2,70,30.4,87,5,8,2,0,6,20,0.1,3.0,0,2,1.0,90.9,90.6,9.2,8.4,1,1,9.1,50.4,0,26,18.2,2,1,137.5,10,96,41.7,106,2,7,11,1,107,108,1.2,10.7
Donald Willis,101504,LB,MINNESOTA,12,57,0,225,0,7.0,0.0,60.0,,3.0,0,0,0.0,42.2,0,,,0,0,39.6,0,3,5.3,5,0,0,1,0,0,0,0.0,,0,3,4.3,75.0,85.7,13.3,10.0,0,0,0.0,64.0,0,28,12.5,1,0,109.4,3,42,73.7,49,1,4,4,0,43,30,1.1,14.3
Derik LeCaptain,101506,LB,MINNESOTA,3,33,0,225,0,,,100.0,,,0,0,,61.2,0,,,0,0,0.0,0,3,9.1,3,0,0,0,0,0,0,0.0,,0,0,12.8,25.0,100.0,20.0,5.0,0,1,25.0,66.0,0,23,,0,1,51.0,1,20,60.6,20,0,0,4,0,23,10,1.2,23.0
Jeslord Boateng,101508,LB,AKRON,10,104,0,102,0,-4.0,100.0,75.0,19.0,19.0,0,0,0.0,71.4,0,-4,0.0,0,0,79.2,1,21,20.2,28,1,1,1,0,-4,0,-0.2,-4.0,0,0,5.7,75.0,87.1,6.3,4.8,0,0,0.0,29.9,0,30,25.0,2,0,107.3,9,61,58.7,70,1,6,12,0,123,97,2.2,13.7
Luke Fulton,101509,LB,KENTUCKY,2,8,0,202,0,,,100.0,,,0,0,,60.3,0,,,0,0,0.0,0,2,25.0,2,0,0,0,0,0,0,0.0,,0,0,8.0,100.0,100.0,6.0,6.0,0,0,0.0,50.3,0,9,,0,0,104.2,1,6,75.0,6,0,0,1,0,9,1,1.5,9.0
Charles Willekes,101510,LB,ARK STATE,7,56,0,113,0,,,63.6,,,0,0,,62.5,0,,,0,0,0.0,0,7,12.5,11,0,0,0,0,0,0,0.0,,0,1,0.0,100.0,84.1,37.0,37.0,0,0,0.0,71.4,0,3,0.0,0,0,79.2,1,37,66.1,44,1,1,1,0,3,3,0.1,3.0
D.K. Bonhomme,101512,ED,S ALABAMA,3,11,0,288,1,,,28.6,,,0,0,,62.4,0,,0.0,0,0,0.0,0,2,18.2,7,0,0,0,0,0,0,0.0,,0,0,,,47.4,,,0,0,,71.7,0,,0.0,0,0,0.0,0,9,81.8,19,1,1,0,0,0,0,0.0,
Jestin Jacobs,101514,LB,IOWA,2,16,0,192,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,3,18.8,3,0,0,0,0,0,0,0.0,,0,0,0.0,0.0,80.0,,8.0,0,1,100.0,70.9,0,,,0,1,39.6,0,8,50.0,10,0,0,1,0,0,0,0.0,
Jack Campbell,101515,LB,IOWA,12,374,0,192,0,-1.0,100.0,65.2,19.0,19.0,0,0,0.0,75.9,0,4,0.0,0,0,81.3,2,43,11.5,66,3,4,2,0,7,9,0.2,3.5,0,4,1.1,89.3,88.5,9.0,8.1,0,1,3.6,91.9,2,24,0.0,0,1,60.1,25,231,61.8,261,9,15,28,0,156,136,0.7,6.2
Khali Saunders,101518,LB,KENT STATE,9,195,0,201,1,,,48.1,,,0,0,,64.7,0,,0.0,0,0,0.0,0,13,6.7,27,0,0,0,0,0,0,0.0,,0,4,7.2,100.0,76.4,19.5,19.5,0,1,16.7,56.7,0,24,8.3,1,0,112.5,6,120,61.5,157,3,7,6,0,66,23,0.6,11.0
Jacob Wahlberg,101520,LB,PURDUE,12,146,0,273,1,-1.0,100.0,75.0,10.0,10.0,0,0,0.0,47.6,0,39,50.0,1,0,118.8,2,21,14.4,28,0,0,2,0,43,45,2.2,21.5,0,4,3.7,66.7,99.1,26.5,17.7,0,1,16.7,64.6,1,15,23.1,3,1,36.1,4,110,75.3,111,3,6,6,0,26,13,0.2,6.5
Garrett Nelson,101604,ED,NEBRASKA,12,52,0,238,0,,,4.5,,,0,0,,67.0,0,,0.0,0,0,0.0,0,6,11.5,132,1,2,0,0,0,0,0.0,,0,0,7.0,100.0,23.4,9.8,9.8,0,0,0.0,66.2,0,19,0.0,0,0,108.3,4,41,78.8,175,6,4,4,0,40,12,1.0,10.0
Brandon Wright,101650,ED,MICH STATE,8,6,0,223,0,,,10.0,,,0,0,,60.8,0,,,0,0,0.0,0,3,50.0,30,0,0,0,0,0,0,0.0,,0,0,,,2.0,,,0,0,,54.8,0,,,0,0,0.0,0,1,16.7,50,1,0,0,0,0,0,0.0,
Bryson Shaw,101664,S,USC,8,206,0,326,1,5.7,100.0,97.7,12.0,12.0,0,0,0.0,45.8,0,30,33.3,2,0,108.3,3,42,20.4,43,2,3,3,0,30,13,0.8,10.0,0,0,14.1,66.7,93.3,13.3,8.9,0,1,11.1,70.9,0,73,9.1,1,1,102.1,6,83,40.3,89,2,10,9,0,96,39,1.2,16.0
Tyler Rudolph,101666,S,UMASS,12,284,0,216,1,11.6,52.9,100.0,12.6,6.6,2,1,5.9,35.9,1,44,0.0,0,0,87.9,9,126,44.4,126,3,9,17,1,190,98,1.7,21.1,0,1,11.1,71.4,97.0,18.6,13.3,0,1,14.3,32.1,0,44,27.3,3,1,113.7,5,98,34.5,101,4,7,7,0,95,30,1.0,19.0
Tate Hallock,101668,S,MICH STATE,2,8,0,223,0,,,100.0,,,0,0,,61.5,0,,,0,0,0.0,0,4,50.0,4,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.2,0,,,0,0,0.0,0,3,37.5,3,0,0,0,0,0,0,0.0,
Marvin Grant,101670,S,KANSAS,12,207,0,198,0,4.7,66.7,97.9,11.3,7.5,0,0,0.0,59.7,0,17,33.3,1,0,121.5,4,47,22.7,48,1,2,6,1,35,22,0.8,8.8,0,2,8.0,71.4,98.5,25.2,18.0,0,0,0.0,62.8,0,20,0.0,0,0,96.1,5,130,62.8,132,0,7,7,0,58,25,0.5,11.6
Cormontae Hamilton,101674,ED,MEMPHIS,12,16,0,218,0,,,9.2,,,0,0,,59.3,0,,,0,0,0.0,0,6,37.5,65,1,0,0,0,0,0,0.0,,0,1,,,2.7,,,0,0,,59.1,0,,25.0,1,0,0.0,0,5,31.3,183,3,2,0,0,0,0,0.0,
Jamie Nance,101734,S,UTAH ST,1,1,0,329,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,49.6,0,,100.0,1,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Quinn Schulte,101737,S,IOWA,12,424,0,192,1,1.0,71.4,85.1,10.2,7.3,0,1,14.3,69.7,0,11,25.0,2,1,78.3,5,57,13.4,67,2,5,7,0,28,28,0.5,5.6,0,2,8.6,65.0,99.6,19.9,13.0,1,3,15.0,63.2,0,18,0.0,0,3,80.2,13,265,62.5,266,2,19,20,0,115,24,0.4,8.8
Camdyn Childers,101743,CB,PURDUE,1,9,0,273,0,5.5,100.0,100.0,2.5,2.5,0,0,0.0,41.7,0,18,0.0,0,0,118.8,2,6,66.7,6,0,1,2,0,27,16,5.4,13.5,0,0,,,100.0,,,0,0,,61.6,0,,,0,0,0.0,0,3,33.3,3,0,0,0,0,0,0,0.0,
Julian Barnett,101745,CB,MEMPHIS,1,18,0,218,0,,,100.0,,,0,0,,61.4,0,,,0,0,0.0,0,2,11.1,2,0,0,0,0,0,0,0.0,,0,0,3.0,0.0,87.5,,6.0,0,0,0.0,64.0,0,,,0,0,39.6,0,7,38.9,8,0,0,1,0,0,0,0.0,
Ryan Stapp,101748,CB,MINNESOTA,9,96,0,225,0,10.5,50.0,100.0,8.5,4.3,0,0,0.0,56.2,0,14,0.0,0,0,67.7,2,18,18.8,18,0,2,4,0,23,16,1.4,11.5,0,0,9.5,66.7,98.4,14.3,9.5,0,0,0.0,69.6,1,20,0.0,0,0,84.7,4,60,62.5,61,2,4,6,1,39,8,0.7,9.8
Jaden Smith,101860,CB,UTAH ST,1,3,0,329,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,1,0,0,0,0,0,0,,,0,0,3.0,100.0,100.0,1.0,1.0,0,0,0.0,53.4,0,5,0.0,0,0,87.5,1,1,33.3,1,0,1,1,0,5,2,5.0,5.0
Chance Main,101903,ED,COLORADO,12,1,0,143,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,34,1,1,0,0,0,0,,,0,0,0.0,100.0,1.0,1.0,1.0,0,0,0.0,62.1,0,11,25.0,1,0,112.5,1,1,100.0,103,1,3,1,0,11,11,11.0,11.0
Jared Verse,101912,ED,FLORIDA ST,11,6,0,167,0,,,7.0,,,0,0,,61.0,0,,100.0,1,0,0.0,0,5,83.3,71,0,0,0,0,0,0,0.0,,0,0,,,1.1,,,0,0,,61.0,0,,0.0,0,0,0.0,0,1,16.7,92,5,2,0,0,0,0,0.0,
Jalen Green,101992,ED,JAMES MAD,11,24,0,197,0,,,2.4,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.2,41,1,0,0,0,0,0,0.0,,0,0,5.0,50.0,18.2,14.0,7.0,0,0,0.0,71.0,1,4,50.0,1,0,16.7,1,14,58.3,77,3,1,2,0,4,1,0.3,4.0
James Carpenter,101993,DI,JAMES MAD,11,4,0,197,0,,,0.0,,,0,0,,62.4,0,,0.0,0,0,0.0,0,0,0.0,91,1,1,0,0,0,0,,,0,0,,,1.4,,,0,0,,58.8,0,,50.0,2,0,0.0,0,3,75.0,210,5,2,0,0,0,0,0.0,
James Neal,102046,LB,UTEP,3,17,0,330,0,2.5,100.0,76.9,5.0,5.0,0,0,0.0,50.0,0,28,0.0,0,0,158.3,2,10,58.8,13,0,1,2,1,36,31,3.6,18.0,0,0,-4.0,100.0,100.0,6.0,6.0,0,0,0.0,67.6,0,-2,100.0,1,0,79.2,1,6,35.3,6,0,0,1,0,-2,2,-0.3,-2.0
Jake Howard,102055,LB,FIU,9,75,0,166,0,,,82.4,,,0,0,,65.6,0,,,0,0,0.0,0,14,18.7,17,0,0,0,0,0,0,0.0,,0,1,2.0,66.7,93.2,18.5,12.3,0,0,0.0,56.1,0,13,20.0,1,0,86.8,2,41,54.7,44,0,3,3,0,21,10,0.6,10.5
Julio Ayamel,102147,LB,JAMES MAD,3,13,0,197,0,,,66.7,,,0,0,,60.4,0,,,0,0,0.0,0,2,15.4,3,0,0,0,0,0,0,0.0,,0,0,3.0,100.0,100.0,7.0,7.0,0,0,0.0,51.3,0,6,,0,0,91.7,1,7,53.8,7,0,0,1,0,6,3,0.9,6.0
Taurus Jones,102148,LB,JAMES MAD,11,294,0,197,1,0.0,100.0,65.2,56.0,56.0,0,0,0.0,64.0,1,12,0.0,0,0,77.1,1,58,19.7,89,0,0,1,0,12,12,0.2,12.0,0,6,2.6,78.9,83.3,11.3,8.9,0,3,15.8,75.2,0,20,17.4,4,3,101.1,15,175,59.5,210,6,13,19,1,77,65,0.5,5.1
Jaylon Jimmerson,102450,S,LIBERTY,1,1,0,206,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Brandon Benson,102456,S,E MICHIGAN,10,74,0,160,0,3.8,100.0,95.5,9.3,9.3,0,0,0.0,64.3,0,20,0.0,0,0,133.3,4,42,56.8,44,2,4,4,1,26,11,0.7,6.5,0,0,19.0,0.0,95.8,,22.0,0,1,100.0,69.0,1,,,0,1,0.0,0,23,31.1,24,0,0,1,0,0,0,0.0,
Tra Fluellen,102462,S,MIDDLE TN,12,498,0,224,0,6.1,78.6,93.1,10.6,8.4,0,1,7.1,41.3,0,23,22.2,2,0,134.2,11,122,24.5,131,2,7,14,2,94,53,0.8,8.5,0,7,9.6,63.6,97.5,14.5,9.2,1,5,15.2,85.4,2,26,7.0,3,5,50.9,21,315,63.3,323,7,33,33,0,167,64,0.5,8.0
Jordan White,102466,S,JAMES MAD,2,6,0,197,0,16.0,0.0,100.0,,2.0,0,0,0.0,90.2,1,,,0,0,0.0,0,2,33.3,2,0,0,1,0,0,0,0.0,,0,0,18.5,100.0,100.0,2.0,2.0,0,0,0.0,37.6,0,21,0.0,0,0,118.8,2,4,66.7,4,0,1,2,0,37,0,9.3,18.5
O'shai Fletcher,102648,CB,TROY,12,300,0,318,0,12.1,41.7,100.0,10.0,4.2,0,2,16.7,59.0,0,13,33.3,1,1,52.1,5,54,18.0,54,1,2,12,0,44,13,0.9,8.8,0,0,11.4,66.7,98.2,8.9,5.9,0,0,0.0,56.9,0,47,28.6,6,0,86.5,18,168,56.0,171,4,15,27,0,187,79,1.2,10.4
Bryquice Brown,102650,CB,GA STATE,11,316,0,175,0,16.1,37.5,98.1,16.0,6.0,1,2,25.0,73.8,0,12,0.0,0,1,47.4,3,53,16.8,54,1,4,8,0,27,2,0.6,9.0,0,1,14.0,52.0,100.0,13.4,7.0,0,0,0.0,62.2,1,65,20.8,5,0,79.9,13,184,58.2,184,3,18,25,0,307,119,1.8,23.6
Milan Tucker,102655,CB,APP STATE,4,22,0,108,0,12.5,100.0,100.0,4.0,4.0,0,0,0.0,48.6,0,17,0.0,0,0,118.8,2,8,36.4,8,0,1,2,0,29,4,3.6,14.5,0,0,,,100.0,,,0,0,,55.5,0,,0.0,0,0,0.0,0,12,54.5,12,0,1,0,0,0,0,0.0,
Nick Ross,102656,CB,APP STATE,12,427,0,108,0,10.5,47.1,99.0,11.8,5.5,0,3,17.6,58.7,0,42,12.5,1,1,66.1,8,103,24.1,104,2,7,17,0,101,60,1.1,12.6,0,4,13.2,70.0,100.0,16.4,11.5,1,2,10.0,60.1,0,71,11.8,2,2,127.3,14,239,56.0,239,3,11,20,1,241,145,1.1,17.2
Jackson Greene,102658,S,APP STATE,8,67,0,108,0,7.5,100.0,88.0,10.5,10.5,0,0,0.0,61.1,0,11,0.0,0,0,108.3,2,22,32.8,25,1,2,2,0,20,5,1.0,10.0,0,1,7.9,57.1,100.0,8.0,4.6,0,0,0.0,38.7,0,47,25.0,1,0,101.8,4,33,49.3,33,0,2,7,0,92,42,2.9,23.0
Jason Simmons Jr.,102660,S,SYRACUSE,11,264,0,304,1,14.2,54.5,95.8,10.3,5.6,0,2,18.2,69.7,0,56,0.0,0,2,126.9,6,69,26.1,72,1,3,11,2,105,65,1.7,17.5,0,0,9.1,63.2,99.3,11.3,7.2,1,4,21.1,83.7,1,29,9.1,1,4,54.7,12,138,52.3,139,6,10,19,0,100,70,0.7,8.3
Ty'Darien Quinney,102664,S,LA LAFAYET,2,2,0,207,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,48.1,0,,100.0,1,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
Fabrice Voyne,102669,ED,ARMY,8,31,0,114,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,13,0,0,0,0,0,0,,,0,1,4.0,100.0,43.3,29.0,29.0,0,0,0.0,76.0,0,4,0.0,0,0,83.3,1,29,93.5,67,3,2,1,0,4,0,0.1,4.0
Marquel Broughton,102671,S,ARMY,11,271,0,114,1,9.0,50.0,86.1,14.5,7.3,0,2,50.0,72.9,0,33,0.0,0,2,94.8,2,31,11.4,36,0,2,4,0,49,23,1.7,24.5,0,1,11.9,55.6,99.5,18.3,10.2,0,2,11.1,56.6,2,37,25.0,5,2,81.0,10,192,70.8,193,5,14,18,2,152,39,0.8,15.2
D'Andre Tobias,102675,S,ARMY,7,55,0,114,0,,,87.5,,,0,0,,62.8,0,,,0,0,0.0,0,7,12.7,8,0,0,0,0,0,0,0.0,,0,1,18.3,25.0,100.0,35.0,8.8,0,0,0.0,80.2,1,2,0.0,0,0,0.0,1,37,67.3,37,1,1,4,0,2,3,0.1,2.0
Isaiah Morris,102676,CB,ARMY,4,40,0,114,0,32.0,100.0,100.0,8.0,8.0,0,0,0.0,50.2,0,26,,0,0,158.3,1,9,22.5,9,0,0,1,1,26,0,3.3,26.0,0,0,11.8,80.0,100.0,5.8,4.6,0,0,0.0,55.1,0,17,25.0,1,0,100.0,4,24,60.0,24,0,3,5,0,40,19,1.7,10.0
Cole Mabry,102677,LB,ARMY,2,4,0,114,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,80.0,,,0,0,,61.3,0,,,0,0,0.0,0,4,100.0,5,0,0,0,0,0,0,0.0,
Quindrelin Hammonds,102679,S,ARMY,11,248,0,114,0,9.4,55.6,94.7,6.8,3.8,0,2,22.2,60.3,0,12,0.0,0,1,103.7,5,36,14.5,38,0,2,9,3,34,14,1.0,6.8,0,5,13.3,73.7,98.9,11.9,8.8,1,1,5.3,57.8,0,30,14.3,3,1,131.9,14,174,70.2,176,2,13,19,1,232,85,1.4,16.6
Jabari Moore,102681,CB,ARMY,10,235,0,114,1,11.5,54.5,97.4,5.7,3.1,0,1,9.1,50.3,0,18,25.0,1,1,111.4,6,37,15.7,38,0,2,11,2,64,16,1.9,10.7,0,3,10.5,66.7,99.4,10.8,7.2,1,2,9.5,64.1,1,22,17.6,3,2,68.9,14,161,68.5,162,3,11,21,0,157,53,1.0,11.2
Isaiah Rutherford,102685,CB,ARIZONA,5,90,0,109,0,8.3,66.7,100.0,6.5,4.3,0,1,16.7,49.5,0,36,0.0,0,1,137.5,4,31,34.4,31,0,1,6,2,58,23,2.2,14.5,0,0,16.1,42.9,100.0,18.3,7.9,0,2,28.6,69.8,0,37,0.0,0,2,114.9,3,56,62.2,56,1,4,7,1,63,5,1.1,21.0
K.J. Wallace,102686,CB,GA TECH,11,365,0,176,0,7.8,41.7,95.2,13.2,5.5,0,2,16.7,58.9,0,27,60.0,3,1,63.9,5,80,21.9,84,0,2,12,0,78,45,1.2,15.6,0,2,5.6,78.0,85.7,6.3,4.9,0,0,0.0,50.3,0,33,13.0,3,0,110.1,32,215,58.9,251,4,18,41,1,347,234,1.7,10.8
Tavita Gagnier,102690,LB,BYU,5,19,0,128,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.3,3,0,0,0,0,0,0,0.0,,0,0,12.3,100.0,80.0,3.3,3.3,0,1,33.3,37.0,0,24,0.0,0,1,158.3,3,12,63.2,15,0,1,3,1,52,16,5.2,17.3
Ammon Hannemann,102692,S,BYU,10,136,0,128,0,16.0,50.0,100.0,20.0,10.0,0,1,50.0,70.2,0,7,,0,0,58.3,1,22,16.2,22,0,0,2,0,7,7,0.4,7.0,0,1,6.8,77.8,100.0,12.4,9.7,0,0,0.0,46.3,0,24,16.7,1,0,138.4,7,91,66.9,91,0,4,9,1,75,38,0.9,10.7
Hayden Livingston,102694,S,BYU,6,59,0,128,1,,,100.0,,,0,0,,56.0,0,,0.0,0,0,0.0,0,16,27.1,16,0,0,0,0,0,0,0.0,,0,1,15.0,33.3,100.0,33.0,11.0,0,0,0.0,46.0,0,27,66.7,2,0,67.4,1,35,59.3,35,0,0,3,0,27,11,0.8,27.0
George Udo,102695,CB,BYU,9,69,0,128,0,20.7,100.0,100.0,4.7,4.7,0,0,0.0,51.7,0,31,0.0,0,0,118.8,3,18,26.1,18,0,2,3,0,69,7,4.9,23.0,0,0,6.0,83.3,100.0,5.2,4.3,0,1,16.7,78.4,0,5,0.0,0,1,79.9,5,30,43.5,30,1,4,6,0,19,16,0.7,3.8
Nana Osafo-Mensah,102725,ED,NOTRE DAME,12,5,0,258,0,,,0.0,,,0,0,,60.1,0,,0.0,0,0,0.0,0,0,0.0,49,1,2,0,0,0,0,,,0,0,,,7.1,,,0,0,,72.1,0,,33.3,1,0,0.0,0,5,100.0,70,0,2,0,0,0,0,0.0,
Isaiah Foskey,102728,ED,NOTRE DAME,12,20,0,258,0,,,4.5,,,0,0,,63.0,0,,,0,0,0.0,0,6,30.0,132,3,0,0,0,0,0,0.0,,0,0,1.0,0.0,7.8,,12.0,0,0,0.0,63.8,0,,50.0,1,0,39.6,0,12,60.0,154,6,1,1,0,0,0,0.0,
Jourdan Heilig,102733,ED,APP STATE,1,1,0,108,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,3,0,0,0,0,0,0,0.0,
Colin Guentensberger,102751,LB,APP STATE,1,1,0,108,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Zac Tuinei,102774,LB,PURDUE,1,1,0,273,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Peyton Hampton,102778,LB,ARMY,9,107,0,114,0,,,72.7,,,0,0,,63.8,0,,,0,0,0.0,0,8,7.5,11,1,0,0,0,0,0,0.0,,0,3,7.5,50.0,90.2,16.2,8.1,0,2,20.0,76.3,0,17,8.3,1,2,57.9,5,83,77.6,92,3,8,10,0,34,18,0.4,6.8
Andre Carter II,102780,ED,ARMY,10,81,0,114,0,,,19.0,,,0,0,,62.3,0,,,0,0,0.0,0,8,9.9,42,1,0,0,0,0,0,0.0,,0,0,2.0,80.0,33.5,14.0,11.2,0,0,0.0,61.6,0,19,0.0,0,0,104.2,4,59,72.8,176,3,2,5,0,45,30,0.8,11.3
JD Bertrand,102787,LB,NOTRE DAME,11,233,0,258,0,8.8,75.0,75.2,30.0,22.5,1,1,25.0,66.4,0,31,37.5,3,1,103.1,3,97,41.6,129,3,5,4,0,37,33,0.4,12.3,0,2,3.4,100.0,68.4,13.0,13.0,0,1,14.3,57.7,0,23,8.3,1,1,117.3,7,93,39.9,136,5,9,7,0,85,61,0.9,12.1
Marist Liufau,102789,LB,NOTRE DAME,12,220,0,258,1,4.0,33.3,64.7,77.0,25.7,0,1,33.3,73.5,1,3,0.0,0,1,2.8,1,86,39.1,133,2,3,3,0,3,5,0.0,3.0,0,3,4.7,50.0,64.0,30.3,15.2,0,0,0.0,72.3,0,8,20.0,1,0,56.3,3,96,43.6,150,1,1,6,0,15,14,0.2,5.0
Ben Bywater,102791,LB,BYU,12,275,0,128,0,0.5,100.0,89.0,28.5,28.5,0,1,50.0,70.7,0,6,0.0,0,1,87.5,2,65,23.6,73,2,2,2,0,10,9,0.2,5.0,0,5,3.8,84.2,92.4,9.3,7.8,0,0,0.0,66.4,2,23,9.5,2,0,58.4,16,157,57.1,170,5,14,19,0,143,94,1.0,8.9
Keenan Pili,102794,LB,BYU,12,261,0,128,0,3.0,50.0,86.8,52.0,26.0,0,0,0.0,63.1,0,6,0.0,0,0,56.3,1,59,22.6,68,0,4,2,0,6,6,0.1,6.0,0,9,7.8,85.7,88.5,11.7,10.0,0,0,0.0,57.8,0,24,12.0,3,0,133.6,12,146,55.9,165,6,13,14,1,145,43,1.0,12.1
KeSean Brown,102847,LB,APP STATE,10,182,0,108,0,26.0,0.0,57.4,,27.0,0,0,0.0,61.4,0,,,0,0,39.6,0,31,17.0,54,2,0,1,0,0,0,0.0,,0,0,4.2,58.8,79.5,11.1,6.5,0,2,11.8,65.5,0,24,12.5,1,1,63.6,10,116,63.7,146,8,7,17,0,50,55,0.5,5.0
Brendan Harrington,102848,S,APP STATE,1,16,0,108,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,4.0,100.0,90.9,10.0,10.0,0,0,0.0,56.3,0,8,,0,0,100.0,1,10,62.5,11,0,0,1,0,8,4,0.8,8.0
Jamil Muhammad,102860,ED,GA STATE,12,70,0,175,0,0.0,100.0,14.6,6.0,6.0,0,0,0.0,50.3,0,31,100.0,1,0,118.8,1,6,8.6,41,1,0,1,0,31,31,5.2,31.0,0,2,1.7,83.3,35.7,9.6,8.0,1,1,16.7,75.2,1,21,14.3,1,1,44.4,5,50,71.4,140,2,4,6,0,25,21,0.5,5.0
Morgan Pyper,102892,LB,BYU,3,14,0,128,0,,,100.0,,,0,0,,62.0,0,,,0,0,0.0,0,4,28.6,4,0,0,0,0,0,0,0.0,,0,0,,,66.7,,,0,0,,60.8,0,,,0,0,0.0,0,2,14.3,3,0,0,0,0,0,0,0.0,
Koby Perry,102899,S,UCF,11,183,0,323,0,0.1,85.7,93.9,9.5,8.1,0,0,0.0,71.5,0,27,0.0,0,0,101.2,6,62,33.9,66,3,10,7,0,58,64,1.0,9.7,0,3,2.3,100.0,98.9,14.0,14.0,0,0,0.0,64.9,0,20,11.1,1,0,111.1,6,89,48.6,90,1,5,6,0,64,50,0.8,10.7
