player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Brandon Sebastian,55829,CB,BOSTON COL,9,234,0,121,0,10.1,43.8,98.9,11.9,5.2,0,4,25.0,51.8,0,54,33.3,1,1,77.1,7,90,38.5,91,1,2,16,0,148,95,1.8,21.1,0,0,13.5,63.2,100.0,10.5,6.6,0,1,5.3,65.0,3,56,18.2,2,0,75.7,12,134,57.3,134,0,9,19,1,196,78,1.6,16.3
Jahmin Muse,55830,S,BOSTON COL,8,68,0,121,0,24.0,0.0,90.0,,17.0,0,1,100.0,81.0,0,,,0,1,39.6,0,18,26.5,20,0,0,1,0,0,0,0.0,,0,1,3.5,66.7,97.7,10.0,6.7,0,0,0.0,67.5,1,19,0.0,0,0,47.9,4,43,63.2,44,2,4,6,0,43,29,1.1,10.8
Sy Dabney,55836,S,BOWL GREEN,12,352,0,122,0,6.0,100.0,98.0,22.5,22.5,0,0,0.0,55.8,0,22,0.0,0,0,118.8,2,50,14.2,51,1,3,2,0,28,16,0.6,14.0,0,2,10.7,73.3,98.0,17.2,12.6,0,1,6.7,60.5,1,31,16.7,3,1,91.5,11,201,57.1,205,4,13,15,1,122,59,0.6,11.1
Isaiah Lewis,55854,S,COLORADO,12,351,0,143,1,13.9,75.0,100.0,13.7,10.3,0,0,0.0,59.1,1,46,0.0,0,0,109.7,9,131,37.3,131,1,13,12,1,190,68,1.5,21.1,0,2,15.6,52.9,95.7,21.3,11.3,0,0,0.0,50.6,1,55,17.6,3,0,98.2,9,200,57.0,209,2,12,17,2,152,85,0.8,16.9
Davondre Robinson,55861,S,CHARLOTTE,1,29,0,136,0,,,100.0,,,0,0,,62.0,0,,,0,0,0.0,0,4,13.8,4,0,0,0,0,0,0,0.0,,0,0,0.0,50.0,100.0,18.0,9.0,0,1,50.0,78.4,0,2,66.7,2,1,56.3,1,19,65.5,19,1,1,2,0,2,5,0.1,2.0
Jeff Hubbard,55867,CB,E MICHIGAN,10,131,0,160,0,9.0,50.0,100.0,15.5,7.8,1,1,25.0,73.1,0,9,0.0,0,1,56.3,2,31,23.7,31,1,2,4,0,9,4,0.3,4.5,0,2,6.0,50.0,100.0,25.0,12.5,0,0,0.0,57.4,0,20,20.0,2,0,75.0,3,75,57.3,75,0,6,6,0,45,39,0.6,15.0
Blake Bogan,55868,S,E MICHIGAN,10,173,0,160,1,2.4,60.0,88.1,18.7,11.2,0,0,0.0,68.7,0,13,0.0,0,0,64.6,3,59,34.1,67,1,1,5,0,15,10,0.3,5.0,0,0,4.0,83.3,97.6,15.0,12.5,0,1,16.7,64.1,0,15,0.0,0,1,93.8,5,81,46.8,83,0,7,6,0,39,29,0.5,7.8
Patrick Moorer,55877,CB,FLORIDA,1,6,0,163,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,1,0,0,0,0,0,0,0.0,,0,0,38.0,0.0,100.0,,4.0,0,0,0.0,46.2,0,,,0,0,39.6,0,4,66.7,4,0,0,1,0,0,0,0.0,
Diashun Moss,55889,CB,FAU,7,132,0,165,0,24.3,33.3,100.0,32.0,10.7,0,1,33.3,66.4,0,15,50.0,1,0,50.7,1,34,25.8,34,0,1,3,0,15,1,0.5,15.0,0,1,16.7,30.0,100.0,25.3,7.6,1,0,0.0,60.1,0,48,0.0,0,0,54.6,3,77,58.3,77,1,4,10,0,66,18,0.9,22.0
Zyon Gilbert,55891,CB,FAU,12,425,0,165,0,14.1,71.4,100.0,11.0,7.9,0,2,14.3,63.1,0,68,15.4,2,2,153.3,10,122,28.7,122,1,11,14,2,200,78,1.8,20.0,0,1,12.7,47.1,98.7,13.4,6.3,3,5,14.7,71.8,2,49,14.3,3,5,59.8,16,224,52.7,227,9,17,34,2,191,47,0.9,11.9
Cyrus Fagan,55895,S,NC STATE,2,33,0,248,0,0.0,100.0,100.0,6.0,6.0,0,0,0.0,66.2,0,4,0.0,0,0,83.3,1,6,18.2,6,1,2,1,0,4,4,0.7,4.0,0,0,29.0,100.0,100.0,14.0,14.0,0,0,0.0,61.7,0,29,0.0,0,0,118.8,1,14,42.4,14,1,4,1,0,29,0,2.1,29.0
Arron Mosby,55908,ED,FRESNO ST,12,23,0,169,0,,,5.4,,,0,0,,71.5,0,,0.0,0,0,0.0,0,6,26.1,111,4,1,0,0,0,0,0.0,,0,0,5.0,100.0,6.5,10.0,10.0,0,0,0.0,61.0,0,32,50.0,2,0,118.8,1,11,47.8,170,5,2,1,0,32,27,3.2,32.0
William Poole,55911,CB,GEORGIA,4,41,0,173,0,3.0,50.0,100.0,10.0,5.0,0,0,0.0,71.3,0,1,0.0,0,0,56.3,1,10,24.4,10,1,1,2,0,1,1,0.1,1.0,0,0,-2.0,50.0,92.6,25.0,12.5,0,0,0.0,65.9,0,-2,0.0,0,0,56.3,1,25,61.0,27,1,1,2,0,-2,0,-0.1,-2.0
Latavious Brini,55915,S,GEORGIA,12,296,0,173,0,5.6,71.4,98.6,13.4,9.6,0,2,28.6,76.9,0,9,0.0,0,1,120.8,5,71,24.0,72,1,2,7,1,33,20,0.5,6.6,0,4,4.4,78.3,95.2,9.4,7.4,0,2,8.7,70.1,0,31,13.3,2,2,96.7,18,178,60.1,187,4,9,23,0,166,107,1.0,9.2
Ameer Speed,55918,CB,GEORGIA,8,98,0,173,2,7.0,100.0,100.0,21.0,21.0,0,0,0.0,64.7,0,15,0.0,0,0,118.8,1,22,22.4,22,0,1,1,0,15,8,0.7,15.0,0,1,28.0,100.0,100.0,29.5,29.5,0,0,0.0,67.3,0,61,0.0,0,0,158.3,2,63,64.3,63,1,3,2,1,97,41,1.6,48.5
D.J. Small,55930,CB,HOUSTON,3,15,0,182,0,7.0,100.0,100.0,5.0,5.0,0,0,0.0,54.6,0,11,0.0,0,0,112.5,1,6,40.0,6,0,1,1,0,11,4,2.2,11.0,0,0,7.0,0.0,100.0,,8.0,1,1,100.0,60.8,0,,,0,1,39.6,0,9,60.0,9,0,0,1,0,0,0,0.0,
Devodric Bynum,55931,CB,UAB,10,111,0,321,0,25.8,25.0,96.6,22.0,5.5,0,0,0.0,39.9,0,32,0.0,0,0,60.4,1,28,25.2,29,0,1,4,0,32,9,1.5,32.0,0,1,12.3,33.3,100.0,28.5,9.5,1,0,0.0,70.3,0,9,0.0,0,0,42.4,2,59,53.2,59,0,2,6,0,16,7,0.3,8.0
Bryan Cook,55940,S,CINCINNATI,12,378,0,138,2,9.1,50.0,98.8,20.4,10.2,1,2,12.5,82.5,1,20,7.1,1,2,30.2,8,171,45.2,173,4,11,16,0,46,24,0.3,5.8,0,1,7.3,72.2,99.4,11.6,8.4,0,4,22.2,72.9,0,25,11.8,2,3,93.8,13,159,42.1,160,5,14,18,0,136,89,0.9,10.5
Tony Adams,55953,CB,ILLINOIS,12,372,0,187,0,10.0,58.3,97.9,8.3,4.8,1,4,11.1,61.1,0,28,26.3,5,3,108.9,21,186,50.0,190,6,14,36,3,263,111,1.5,12.5,0,0,13.3,52.6,100.0,12.7,6.7,0,3,15.8,76.4,1,28,6.7,1,2,49.0,10,129,34.7,129,4,14,19,0,114,22,0.9,11.4
Bennett Williams,55954,CB,OREGON,4,118,0,264,0,13.6,40.0,100.0,17.5,7.0,0,0,0.0,71.8,1,5,0.0,0,0,8.3,2,36,30.5,36,2,3,5,0,7,11,0.2,3.5,0,0,3.0,83.3,89.5,13.2,11.0,0,0,0.0,81.2,2,12,12.5,1,0,50.0,5,68,57.6,76,3,7,6,0,33,18,0.5,6.6
Alec McEachern,55956,LB,ILLINOIS,6,46,0,187,0,,,82.6,,,0,0,,64.9,0,,,0,0,0.0,0,19,41.3,23,0,0,0,0,0,0,0.0,,0,1,1.0,100.0,90.9,4.0,4.0,0,0,0.0,55.3,0,18,0.0,0,0,102.5,5,20,43.5,22,0,2,5,0,43,38,2.2,8.6
Juwan Burgess,55958,S,INDIANA,6,28,0,190,0,-2.0,100.0,100.0,11.0,11.0,0,0,0.0,48.2,0,2,0.0,0,0,79.2,1,11,39.3,11,0,2,1,0,2,4,0.2,2.0,0,0,0.0,100.0,100.0,7.5,7.5,0,0,0.0,81.0,0,2,0.0,0,0,79.2,2,15,53.6,15,2,2,2,0,4,4,0.3,2.0
Raheem Layne,55960,S,INDIANA,12,381,0,190,1,4.4,100.0,97.3,14.6,14.6,0,0,0.0,55.7,0,45,25.0,2,0,158.3,7,107,28.1,110,2,5,7,2,94,63,0.9,13.4,0,3,11.5,46.7,98.2,29.7,13.9,0,1,6.7,62.9,1,48,23.1,3,1,46.8,7,220,57.7,224,1,7,15,0,121,69,0.6,17.3
Bryant Fitzgerald,55961,CB,INDIANA,11,209,0,190,0,8.9,66.7,95.2,9.7,6.4,0,0,0.0,58.5,0,34,25.0,1,0,93.8,6,59,28.2,62,2,3,9,0,78,35,1.3,13.0,0,2,5.1,88.2,93.0,7.5,6.6,0,1,5.9,50.8,0,28,31.3,5,1,127.5,15,120,57.4,129,2,9,17,1,168,105,1.5,11.2
Trey Creamer,55962,CB,CHARLOTTE,12,243,0,136,0,17.7,38.5,98.4,11.2,4.3,0,3,23.1,56.2,0,24,0.0,0,3,94.9,5,63,25.9,64,0,3,13,2,66,5,1.2,13.2,0,2,11.2,77.8,99.1,15.6,12.1,0,1,11.1,62.4,0,35,33.3,4,1,155.8,7,113,46.5,114,3,6,9,1,137,78,1.3,19.6
Matt Hankins,55963,CB,IOWA,10,401,0,192,0,6.5,75.0,100.0,15.7,11.8,0,1,25.0,63.8,0,60,25.0,1,1,116.7,3,52,13.0,52,1,3,4,0,83,62,1.8,27.7,0,2,15.1,53.8,100.0,17.0,9.2,0,3,11.5,82.3,3,47,6.3,1,2,52.4,14,249,62.1,249,5,13,26,1,201,54,0.8,14.4
Josh Valentine-Turner,55964,CB,FIU,7,246,0,166,0,16.1,12.5,100.0,42.0,5.3,0,2,25.0,65.1,0,1,0.0,0,1,79.2,1,45,18.3,45,0,1,8,1,1,0,0.0,1.0,0,2,10.6,80.0,98.6,6.9,5.5,0,0,0.0,62.0,0,45,4.2,1,0,123.8,20,142,57.7,144,5,21,25,1,263,58,1.9,13.2
Camron Harrell,55965,CB,SO MISS,12,241,0,296,1,14.2,53.8,98.1,7.1,3.8,0,1,7.7,48.4,0,39,22.2,2,1,119.6,7,52,21.6,53,1,6,13,2,103,48,2.1,14.7,0,0,5.7,70.4,87.4,7.6,5.3,0,0,0.0,53.8,0,17,33.3,6,0,78.8,19,146,60.6,167,7,12,27,0,117,76,0.8,6.2
Datrone Young,55969,CB,IOWA STATE,10,227,0,193,0,3.3,100.0,100.0,8.0,8.0,0,0,0.0,60.3,0,12,0.0,0,0,94.4,3,25,11.0,25,1,3,3,0,20,10,0.8,6.7,0,2,13.4,57.9,100.0,10.2,5.9,0,1,5.3,57.0,1,26,20.0,2,0,102.2,11,118,52.0,118,2,6,19,3,156,22,1.4,14.2
Richard Bowens III,55972,CB,C MICHIGAN,5,46,0,134,0,16.0,72.7,100.0,3.4,2.5,0,0,0.0,29.8,0,51,0.0,0,0,114.8,8,27,58.7,27,0,5,11,0,175,58,6.5,21.9,0,0,16.3,100.0,100.0,3.3,3.3,0,0,0.0,46.6,0,75,0.0,0,0,158.3,4,14,30.4,14,1,2,4,2,121,57,9.3,30.3
Ross Elder,55981,S,KANSAS ST,12,245,0,199,0,12.9,44.4,100.0,10.8,4.8,0,1,11.1,65.6,0,32,0.0,0,0,64.1,4,45,18.4,45,2,4,9,0,54,24,1.3,13.5,0,0,8.5,63.6,99.3,18.9,12.0,1,0,0.0,66.0,0,17,23.1,3,0,79.0,7,137,55.9,138,4,10,11,0,63,44,0.5,9.0
Walter Neil,55982,CB,UTEP,11,255,0,330,1,15.5,45.5,85.4,15.2,6.9,0,1,9.1,53.8,0,22,0.0,0,1,68.4,5,82,32.2,96,2,5,11,0,75,8,1.0,15.0,0,0,10.5,50.0,96.9,14.6,7.3,0,1,6.3,60.4,0,50,37.5,3,0,93.5,8,123,48.2,127,2,5,16,1,111,87,0.9,13.9
Jahron McPherson,55986,S,KANSAS ST,11,286,0,199,0,6.6,60.0,96.5,17.0,10.2,0,0,0.0,58.9,0,6,0.0,0,0,64.6,3,55,19.2,57,1,3,5,0,15,8,0.3,5.0,0,0,10.0,83.3,96.6,16.4,13.7,1,1,8.3,44.7,0,40,9.1,1,1,118.8,10,170,59.4,176,3,10,12,0,177,74,1.1,17.7
Gervarrius Owens,55987,S,HOUSTON,12,309,0,182,2,0.2,66.7,93.5,19.0,12.7,0,0,0.0,65.3,0,6,0.0,0,0,70.1,4,86,27.8,92,1,4,6,0,7,10,0.1,1.8,0,1,21.8,60.0,99.4,56.7,34.0,0,1,20.0,71.0,2,43,9.1,1,1,95.4,3,177,57.3,178,4,9,5,1,52,3,0.3,17.3
Elvis Hines,55992,CB,KENT STATE,12,508,0,201,1,12.5,63.0,98.5,7.2,4.6,0,3,11.1,55.8,3,36,7.7,1,3,95.7,17,132,26.0,134,0,11,27,3,283,97,2.3,16.6,0,3,10.4,58.1,99.6,14.9,8.6,0,6,19.4,69.4,0,31,21.4,6,6,100.7,18,283,55.7,284,3,19,31,2,214,52,0.8,11.9
Tyrell Ajian,55995,S,KENTUCKY,12,344,0,202,2,11.4,50.0,100.0,12.3,6.1,0,2,25.0,83.2,1,27,0.0,0,2,78.1,4,52,15.1,52,0,2,8,1,66,9,1.3,16.5,0,0,15.9,68.8,99.5,17.9,12.3,1,2,12.5,68.2,0,41,13.3,2,1,122.1,11,204,59.3,205,4,13,16,1,161,42,0.8,14.6
Yusuf Corker,55996,S,KENTUCKY,12,436,0,202,1,10.5,40.0,100.0,15.0,6.0,1,3,30.0,59.6,0,9,0.0,0,3,47.9,4,64,14.7,64,0,4,10,0,15,9,0.3,3.8,0,2,10.5,56.5,97.4,19.8,11.2,0,2,8.7,66.9,0,29,15.0,3,2,74.2,13,266,61.0,273,6,15,23,0,138,53,0.5,10.6
Bralen Trahan,56012,S,LA LAFAYET,12,270,0,207,0,17.3,50.0,93.2,37.5,18.8,0,0,0.0,60.7,0,37,20.0,1,0,135.4,2,82,30.4,88,0,4,4,2,62,26,0.8,31.0,0,1,14.2,38.5,93.1,25.8,9.9,0,1,7.7,56.8,0,44,0.0,0,1,71.3,5,134,49.6,144,1,5,13,0,116,24,0.9,23.2
Ja'len Johnson,56016,CB,LA LAFAYET,12,92,0,207,1,-6.0,100.0,93.3,13.0,13.0,0,0,0.0,58.7,0,6,0.0,0,0,91.7,1,14,15.2,15,0,0,1,0,6,12,0.5,6.0,0,3,1.2,91.7,95.6,5.9,5.4,0,0,0.0,66.5,0,20,14.3,2,0,91.3,11,65,70.7,68,3,9,12,0,71,67,1.1,6.5
Ezekiel Barnett,56017,LB,LA TECH,12,341,0,208,0,15.5,62.5,81.4,14.8,9.3,0,1,12.5,63.3,0,28,0.0,0,0,137.0,5,83,24.3,102,3,3,8,1,83,45,1.1,16.6,0,4,5.3,74.1,94.3,10.5,7.7,0,1,3.7,65.5,1,27,22.2,4,1,77.4,20,216,63.3,229,4,10,27,0,188,128,0.9,9.4
Deon Jones,56031,S,BOSTON COL,2,20,0,121,0,,,60.0,,,0,0,,48.9,0,,,0,0,0.0,0,3,15.0,5,0,0,0,0,0,0,0.0,,0,0,0.0,100.0,100.0,10.0,10.0,0,0,0.0,72.7,0,2,0.0,0,0,79.2,1,10,50.0,10,1,2,1,0,2,2,0.2,2.0
Kenny Bennett,56032,CB,MARYLAND,6,106,0,215,0,15.7,14.3,98.5,55.0,7.9,0,1,14.3,61.7,0,8,0.0,0,0,39.6,1,64,60.4,65,0,2,7,0,8,3,0.1,8.0,0,0,2.0,33.3,97.3,35.0,11.7,1,1,33.3,67.3,0,0,0.0,0,1,42.4,1,36,34.0,37,1,2,3,0,0,4,0.0,0.0
T.J. Carter,56037,S,TCU,10,273,0,305,0,21.0,66.7,100.0,20.5,13.7,0,0,0.0,62.4,0,40,20.0,1,0,109.7,2,45,16.5,45,1,4,3,0,49,18,1.2,24.5,0,3,14.4,60.9,100.0,11.9,7.2,0,3,13.0,42.2,1,73,28.6,8,1,90.3,14,178,65.2,178,3,17,23,1,227,130,1.4,16.2
Sanchez Blake Jr.,56043,S,MEMPHIS,6,254,0,218,2,10.5,37.5,96.2,15.7,5.9,0,2,25.0,62.1,0,9,12.5,1,1,45.8,3,50,19.7,52,0,5,8,0,16,7,0.3,5.3,0,5,17.7,42.9,100.0,43.0,18.4,0,2,28.6,73.0,0,20,20.0,3,2,54.5,3,133,52.4,133,1,7,7,0,28,7,0.2,9.3
Xavier Cullens,56044,LB,MEMPHIS,12,219,0,218,0,,,80.4,,,1,1,,67.9,0,,33.3,1,1,0.0,0,45,20.5,56,2,2,0,0,0,0,0.0,,0,2,0.0,90.0,91.0,13.2,11.9,0,0,0.0,55.2,1,53,31.3,5,0,107.5,9,121,55.3,133,5,9,10,1,113,111,0.9,12.6
Amari Carter,56049,S,MIAMI FL,10,223,0,220,2,5.8,50.0,77.2,22.3,11.2,0,1,16.7,75.8,1,7,0.0,0,1,16.7,3,71,31.8,92,4,4,6,0,14,17,0.2,4.7,0,3,2.0,83.3,77.3,5.7,4.7,0,0,0.0,59.3,0,28,10.0,1,0,115.0,15,85,38.1,110,5,6,18,1,129,133,1.5,8.6
Derrick Smith,56050,S,ILLINOIS,4,87,0,187,1,17.0,50.0,95.9,42.0,21.0,0,0,0.0,62.0,0,13,0.0,0,0,70.8,1,47,54.0,49,0,2,2,0,13,1,0.3,13.0,0,1,10.7,100.0,100.0,9.3,9.3,0,0,0.0,43.8,0,32,50.0,1,0,158.3,3,30,34.5,30,0,0,3,1,56,24,2.0,18.7
Mike Brown,56054,S,MIAMI OH,12,399,0,221,0,7.7,71.4,87.2,6.1,4.4,0,0,0.0,45.3,0,70,16.7,1,0,153.3,10,68,17.0,78,4,5,14,3,182,140,3.0,18.2,0,2,11.3,70.6,98.0,9.8,6.9,1,2,5.9,48.2,0,81,19.0,4,1,109.2,24,251,62.9,256,4,15,34,1,314,122,1.3,13.1
Sterling Weatherford,56055,S,MIAMI OH,12,371,0,221,0,9.6,60.0,89.5,20.3,12.2,0,0,0.0,46.3,0,13,0.0,0,0,119.2,3,68,18.3,76,0,3,5,1,33,14,0.5,11.0,0,2,11.1,73.3,93.4,19.5,14.3,0,1,6.7,67.1,2,33,13.3,2,1,104.6,11,228,61.5,244,3,11,15,2,149,42,0.7,13.5
Jaylen Kelly-Powell,56057,S,AKRON,11,290,0,102,0,8.7,66.7,100.0,16.0,10.7,0,0,0.0,52.6,0,11,20.0,1,0,78.5,2,36,12.4,36,1,4,3,0,15,9,0.5,7.5,0,3,7.8,57.1,98.4,22.1,12.6,0,0,0.0,65.6,1,26,12.5,2,0,56.0,8,189,65.2,192,1,11,14,0,121,67,0.7,15.1
Hunter Reynolds,56060,S,UTAH ST,12,323,0,329,0,8.2,69.2,96.7,11.8,8.2,0,1,7.7,52.4,0,26,0.0,0,1,95.4,9,116,35.9,120,1,6,13,0,111,41,1.0,12.3,0,3,9.1,60.0,95.0,21.0,12.6,0,0,0.0,67.1,0,15,5.9,1,0,76.3,6,134,41.5,141,4,13,10,0,58,6,0.5,9.7
J'Marick Woods,56062,S,DUKE,10,168,0,154,0,5.3,50.0,87.4,42.0,21.0,0,1,25.0,58.9,0,11,16.7,1,1,100.0,2,90,53.6,103,4,5,4,1,16,18,0.2,8.0,0,0,5.5,80.0,96.8,7.6,6.1,0,1,10.0,50.7,0,29,60.0,6,1,102.1,8,61,36.3,63,1,4,10,0,85,53,1.4,10.6
Brad Hawkins,56063,S,MICHIGAN,12,382,0,222,1,12.0,50.0,92.5,103.0,51.5,1,2,100.0,73.8,0,5,0.0,0,1,56.3,1,111,29.1,120,0,2,2,0,5,0,0.0,5.0,0,2,6.2,20.0,99.5,183.0,36.6,2,2,40.0,80.0,0,4,9.1,1,2,39.6,1,187,49.0,188,2,8,5,0,4,6,0.0,4.0
Reed Blankenship,56065,S,MIDDLE TN,12,493,0,224,0,7.3,72.7,97.9,16.4,11.9,0,1,9.1,56.7,1,41,37.5,3,1,102.5,8,143,29.0,146,2,5,11,1,125,74,1.0,15.6,0,3,6.2,75.0,96.9,13.5,10.1,1,3,12.5,72.9,0,49,23.1,9,3,100.2,18,252,51.1,260,9,27,24,0,205,130,0.8,11.4
Raheme Fuller,56068,CB,MIDDLE TN,3,5,0,224,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,61.9,0,,,0,0,0.0,0,2,40.0,2,0,0,0,0,0,0,0.0,
Cody Smith,56070,LB,MIDDLE TN,12,92,0,224,0,,,38.9,,,0,0,,63.9,0,,50.0,1,0,0.0,0,14,15.2,36,1,1,0,0,0,0,0.0,,0,0,0.0,75.0,76.5,16.3,12.3,0,0,0.0,84.2,0,9,20.0,1,0,77.1,3,52,56.5,68,2,4,4,0,5,6,0.1,1.7
Adam Sparks,56085,CB,LA MONROE,9,241,0,209,1,,,95.0,,,0,0,,69.6,0,,0.0,0,0,0.0,0,38,15.8,40,0,0,0,0,0,0,0.0,,0,2,14.4,61.1,93.3,10.9,6.7,0,2,11.1,61.6,0,32,7.7,1,1,123.4,11,126,52.3,135,2,10,18,3,133,28,1.1,12.1
Berdale Robins,56102,CB,NEVADA,11,373,0,239,0,8.4,75.0,100.0,8.5,6.4,0,0,0.0,79.3,0,19,16.7,1,0,139.6,6,52,13.9,52,2,5,8,1,68,17,1.3,11.3,0,0,14.5,53.6,99.2,16.6,8.9,1,2,7.1,66.5,2,28,21.4,3,1,50.7,15,257,68.9,259,2,11,28,0,227,37,0.9,15.1
Nephi Sewell,56107,LB,UTAH,11,288,0,328,0,29.0,0.0,73.3,,49.0,0,0,0.0,64.3,0,,,0,0,39.6,0,55,19.1,75,0,0,1,0,0,0,0.0,,0,4,3.5,73.7,89.6,13.1,9.6,0,0,0.0,63.3,0,25,8.3,2,0,84.8,14,189,65.6,211,8,18,19,0,97,50,0.5,6.9
Cam Johnson,56122,CB,UCLA,12,299,0,324,0,11.8,62.5,100.0,13.6,8.5,0,0,0.0,56.0,0,42,20.0,1,0,100.5,5,74,24.7,74,1,4,8,0,89,50,1.3,17.8,0,1,14.7,65.5,100.0,8.5,5.6,0,3,10.3,59.5,1,56,18.2,4,2,106.5,19,167,55.9,167,4,17,29,2,287,84,1.8,15.1
Dillon Thomas,56127,S,N ILLINOIS,12,223,0,254,1,3.0,100.0,51.1,63.0,63.0,0,0,0.0,63.2,0,3,0.0,0,0,79.2,1,70,31.4,137,2,0,1,0,3,0,0.0,3.0,0,3,7.7,78.9,86.0,7.3,5.8,0,0,0.0,44.1,0,42,0.0,0,0,132.5,15,111,49.8,129,2,9,19,1,220,129,2.0,14.7
Cameron Ruiz,56131,CB,TEMPLE,11,287,0,306,0,14.4,40.0,100.0,15.5,6.2,0,2,20.0,64.6,0,26,33.3,1,2,94.2,4,69,24.0,69,1,2,10,2,46,12,0.7,11.5,0,0,17.4,46.7,98.3,23.9,11.1,1,2,13.3,67.5,0,35,12.5,1,2,100.7,7,173,60.3,176,2,7,15,1,135,95,0.8,19.3
Bryce Jackson,56134,S,NWESTERN,10,90,0,256,0,,,100.0,,,0,0,,66.1,0,,0.0,0,0,0.0,0,16,17.8,16,0,1,0,0,0,0,0.0,,0,0,11.3,75.0,97.0,20.7,15.5,0,0,0.0,63.4,1,36,0.0,0,0,77.1,3,64,71.1,66,1,3,4,0,63,31,1.0,21.0
Tre Sterling,56141,S,OKLA STATE,3,47,0,262,0,-4.0,0.0,89.5,,16.0,0,0,0.0,64.9,0,,,0,0,39.6,0,17,36.2,19,0,0,1,0,0,0,0.0,,0,1,9.0,100.0,94.1,16.0,16.0,0,0,0.0,73.7,0,10,0.0,0,0,108.3,1,16,34.0,17,1,2,1,0,10,1,0.6,10.0
Damarri Mathis,56143,CB,PITTSBURGH,12,407,0,268,0,11.5,50.0,100.0,12.8,6.4,0,2,25.0,58.7,0,23,33.3,1,1,104.2,4,55,13.5,55,1,2,8,1,40,6,0.8,10.0,0,2,13.7,52.4,99.0,12.7,6.7,1,5,11.9,69.8,2,76,6.3,2,2,70.5,22,298,73.2,301,9,28,42,2,290,100,1.0,13.2
Tre Avery,56146,CB,RUTGERS,12,289,0,278,0,11.8,59.3,98.5,7.6,4.5,0,2,7.4,35.3,0,63,54.5,6,1,128.2,16,131,45.3,133,1,5,27,2,350,187,2.9,21.9,0,1,12.1,70.6,95.2,6.5,4.6,0,0,0.0,45.4,1,64,0.0,0,0,108.1,12,80,27.7,84,5,5,17,1,224,113,2.9,18.7
DaRon Bland,56158,CB,FRESNO ST,12,323,0,169,1,8.2,36.4,97.0,22.5,8.2,0,4,36.4,65.2,0,11,25.0,1,2,75.2,4,96,29.7,99,0,2,11,1,30,17,0.3,7.5,0,1,17.3,39.3,98.9,14.8,5.8,0,5,17.9,86.9,2,42,11.8,2,4,39.9,11,177,54.8,179,0,14,28,1,154,48,0.9,14.0
Tavyn Jackson,56164,CB,COAST CAR,6,64,0,141,0,8.3,66.7,90.0,4.0,2.7,0,0,0.0,51.1,0,9,0.0,0,0,79.9,2,9,14.1,10,1,2,3,0,16,11,2.0,8.0,0,1,4.0,100.0,90.2,7.4,7.4,1,0,0.0,60.4,0,21,0.0,0,0,103.3,5,37,57.8,41,1,4,5,0,44,24,1.2,8.8
Jaylin Dickerson,56166,S,S CAROLINA,5,50,0,289,0,3.5,0.0,100.0,,9.5,0,0,0.0,62.5,0,,0.0,0,0,39.6,0,21,42.0,21,1,1,2,0,0,0,0.0,,0,0,5.0,100.0,100.0,20.0,20.0,0,0,0.0,67.3,0,8,0.0,0,0,100.0,1,23,46.0,23,0,1,1,0,8,3,0.4,8.0
Bydarrius Knighten,56169,S,AUBURN,12,249,0,115,2,8.6,87.5,97.8,12.0,10.5,0,0,0.0,55.1,2,33,40.0,4,0,118.8,7,89,35.7,91,0,4,8,1,113,50,1.3,16.1,0,2,3.0,100.0,99.2,20.2,20.2,0,0,0.0,57.6,0,14,31.3,5,0,105.6,6,125,50.2,126,0,9,6,0,56,38,0.5,9.3
Tyler Barnes,56190,S,SO MISS,1,1,0,296,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
